temp_ref,unique_study_unit,study_no,question_code,data_source_figure,temp_acclimated,bnf_species,in_assn_w_ps,evolved_amt,symb_free,evolved_symb,other_trt_variable,other_trt_categorical,other_trt_value,notes,response2,temp_K,invkT,invkT_units,temp_C,max_tempC,max_resp,topt_C,pass_topt,bnf_genus,bnf_order,bnf_class,bnf_o2_strategy,habitat1,system
gates_annals of botany_1987_gates_annals of botany_1987,34_4,34,mono-pop-tdep,Figure 2,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,high,1000 ue,come back and decide how to handle high vs low light,0.00159735826896873,298.15,38.92170503016509,1/kT(K),25,25,0.00159735826896873,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_6,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.00293043185238088,283.15,40.983600052070365,1/kT(K),10,25,0.0041042521446874,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_8,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.00138582623940186,283.15,40.983600052070365,1/kT(K),10,25,0.00166029261340336,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_9,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.00100182579735799,283.15,40.983600052070365,1/kT(K),10,25,0.00112825054269384,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_6,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.00353275302667538,288.15,40.27244960868896,1/kT(K),15,25,0.0041042521446874,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_8,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.00148203011153285,288.15,40.27244960868896,1/kT(K),15,25,0.00166029261340336,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_9,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,9.41605798635034e-4,288.15,40.27244960868896,1/kT(K),15,25,0.00112825054269384,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_6,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.00313805761221585,293.15,39.58555809225217,1/kT(K),20,25,0.0041042521446874,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_8,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,8.42953049963432e-4,293.15,39.58555809225217,1/kT(K),20,25,0.00166029261340336,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_9,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,3.46277861168752e-4,293.15,39.58555809225217,1/kT(K),20,25,0.00112825054269384,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_6,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.0041042521446874,298.15,38.92170503016509,1/kT(K),25,25,0.0041042521446874,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_8,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.00166029261340336,298.15,38.92170503016509,1/kT(K),25,25,0.00166029261340336,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
gates_annals of botany_1987_gates_annals of botany_1987,34_9,34,mono-pop-tdep,Figure 3,y,rhizobium trifolii wu95,y,t,symb,symb,photosynthetic photon flux density,low,500 ue,come back and decide how to handle high vs low light,0.00112825054269384,298.15,38.92170503016509,1/kT(K),25,25,0.00112825054269384,25,no,rhizobium,hyphomicrobiales,alphaproteobacteria,non-photosynthetic,t,subterranean clover (trifolium subterraneum)
